stock_permalink,stock_id,quarter_id,quarter_description,net_buys,average_ranking,market_cap_13f,held_by,total_shares,name,put_call_ratio,sell_buy_ratio,closing_price,avg_short_volume,total_volume,high,low,open
true,167680,60,2015-11-10,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.48,154016,1140645,8,7.39,8.07
true,167680,60,2015-11-11,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.24,211780,787027,7,7.15,7.5
true,167680,60,2015-11-12,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,6.55,161407,1179120,7,6.51,7.15
true,167680,60,2015-11-13,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,6.75,270855,847076,6,6.495,6.52
true,167680,60,2015-11-16,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.04,135537,800062,7,6.5,6.61
true,167680,60,2015-11-17,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.1,133967,827496,7,6.92,7.09
true,167680,60,2015-11-18,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.03,105654,664626,7,6.81,7.13
true,167680,60,2015-11-19,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.57,188747,837869,7,7.04,7.09
true,167680,60,2015-11-20,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.41,57332,472957,7,7.254,7.67
true,167680,60,2015-11-23,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.91,862582,2975613,8,7.32,7.43
true,167680,60,2015-11-24,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,9.03,458959,3469781,9,7.84,7.84
true,167680,60,2015-11-25,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.76,260642,1263645,9,8.4,9.13
true,167680,60,2015-11-27,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.49,34603,459596,8,8.3,8.66
true,167680,60,2015-11-30,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.03,123777,1087763,8,7.92,8.51
true,167680,60,2015-12-01,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.75,150687,1167666,8,7.61,8.04
true,167680,60,2015-12-02,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.89,108249,856057,8,7.61,7.71
true,167680,60,2015-12-03,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.49,159461,992632,8,7.11,7.95
true,167680,60,2015-12-04,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.88,301169,1676891,8,7.148,7.41
true,167680,60,2015-12-07,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.63,209776,1031364,8,7.49,7.88
true,167680,60,2015-12-08,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.8,126723,875271,7,7.33,7.56
true,167680,60,2015-12-09,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.81,241933,872468,8,7.71,7.8
true,167680,60,2015-12-10,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.04,141480,1224714,8,7.77,7.83
true,167680,60,2015-12-11,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,7.86,260924,1064229,8,7.7,7.75
true,167680,60,2015-12-14,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.02,166858,783224,8,7.92,7.95
true,167680,60,2015-12-15,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.2,152343,1225921,8,8.02,8.02
true,167680,60,2015-12-16,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.51,176090,968992,8,8.35,8.5
true,167680,60,2015-12-17,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.42,173033,695094,8,8.31,8.74
true,167680,60,2015-12-18,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.41,312154,1831563,8,8.18,8.54
true,167680,60,2015-12-21,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.8,61425,470704,8,8.21,8.45
true,167680,60,2015-12-22,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,8.94,112998,407660,9,8.7,8.85
true,167680,60,2015-12-23,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,9.4,94342,653987,9,8.964,8.98
true,167680,60,2015-12-24,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,9.66,68638,411283,9,9.44,9.5
true,167680,60,2015-12-28,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,9.27,104364,526658,9,8.84,9.61
true,167680,60,2015-12-29,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,9.66,124065,538548,9,9.28,9.37
true,167680,60,2015-12-30,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,9.63,103619,543227,9,9.5,9.74
true,167680,60,2015-12-31,7,1989,457105717,76,47915141,"TRUECAR INC",2.6168789311247,,9.54,71547,680392,9,9.41,9.59
true,167680,61,2016-01-04,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,9.04,208252,1515973,9,8.31,9.23
true,167680,61,2016-01-05,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,8.77,101918,592826,9,8.57,9.21
true,167680,61,2016-01-06,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,8.34,116005,624330,8,8.2,8.6
true,167680,61,2016-01-07,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,7.67,201195,995423,8,7.43,7.88
true,167680,61,2016-01-08,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,7.58,290146,759595,7,7.49,7.57
true,167680,61,2016-01-11,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,7.17,140548,695310,7,7.02,7.66
true,167680,61,2016-01-12,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,7.03,107083,662957,7,6.73,7.25
true,167680,61,2016-01-13,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.53,154505,719094,7,6.435,7.04
true,167680,61,2016-01-14,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.86,156056,749466,7,6.29,6.59
true,167680,61,2016-01-15,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.55,161475,736152,6,6.23,6.62
true,167680,61,2016-01-19,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.2,158968,981949,6,6.035,6.63
true,167680,61,2016-01-20,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.83,163596,1787503,6,5.6,6.05
true,167680,61,2016-01-21,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.19,221186,1200578,6,5.53,5.83
true,167680,61,2016-01-22,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.44,231293,756237,6,6.34,6.34
true,167680,61,2016-01-25,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.21,56999,325140,6,6.13,6.32
true,167680,61,2016-01-26,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.13,56787,348620,6,5.965,6.22
true,167680,61,2016-01-27,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.48,558863,1316801,6,6.09,6.19
true,167680,61,2016-01-28,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.45,434438,1059088,6,6.4,6.51
true,167680,61,2016-01-29,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.48,131098,540765,6,6.33,6.89
true,167680,61,2016-02-01,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.29,141124,838961,6,5.9,6.35
true,167680,61,2016-02-02,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.04,136845,577862,6,5.91,6.15
true,167680,61,2016-02-03,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.72,128433,548819,5,5.43,5.69
true,167680,61,2016-02-04,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.98,86602,462510,6,5.69,5.69
true,167680,61,2016-02-05,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.49,154888,1011868,5,5.48,5.9
true,167680,61,2016-02-08,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.24,133023,971965,5,4.5,5.38
true,167680,61,2016-02-09,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.11,225569,901541,5,4.76,5
true,167680,61,2016-02-10,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.11,75301,592742,5,4.99,5.1
true,167680,61,2016-02-11,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.38,86444,616664,5,4.92,4.97
true,167680,61,2016-02-12,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.53,216651,754429,5,5.42,5.54
true,167680,61,2016-02-16,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.76,212420,696563,5,5.55,5.58
true,167680,61,2016-02-17,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.9,162174,811832,6,5.82,5.85
true,167680,61,2016-02-18,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.77,577734,1870415,6,5.72,6
true,167680,61,2016-02-19,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.04,1033095,5724603,5,4.47,4.5
true,167680,61,2016-02-22,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,4.78,334154,1510709,5,4.69,5.04
true,167680,61,2016-02-23,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,4.71,376092,1276488,4,4.66,4.74
true,167680,61,2016-02-24,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,4.82,244457,959376,4,4.418,4.65
true,167680,61,2016-02-25,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,4.85,122886,659863,4,4.7,4.88
true,167680,61,2016-02-26,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.32,168237,930248,5,4.92,4.92
true,167680,61,2016-02-29,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.43,117197,649527,5,5.185,5.29
true,167680,61,2016-03-01,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.65,410305,1723270,6,5.47,5.5
true,167680,61,2016-03-02,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6,138647,1141913,6,5.53,5.65
true,167680,61,2016-03-03,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.96,130866,744956,6,5.88,5.98
true,167680,61,2016-03-04,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.99,249317,1097506,6,5.63,5.9
true,167680,61,2016-03-07,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.4,112938,861693,6,6.01,6.04
true,167680,61,2016-03-08,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.91,227292,864152,6,5.885,6.36
true,167680,61,2016-03-09,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.69,133724,515403,6,5.65,5.97
true,167680,61,2016-03-10,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.91,112495,765162,5,5.61,5.68
true,167680,61,2016-03-11,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.87,59969,414071,6,5.74,5.97
true,167680,61,2016-03-14,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.03,110646,548712,6,5.86,5.9
true,167680,61,2016-03-15,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.79,150894,755750,5,5.64,5.78
true,167680,61,2016-03-16,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.65,143529,562738,5,5.54,5.78
true,167680,61,2016-03-17,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.94,143159,670901,6,5.61,5.66
true,167680,61,2016-03-18,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.07,71537,1417356,6,5.99,6.12
true,167680,61,2016-03-21,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.19,66785,461727,6,5.85,6.03
true,167680,61,2016-03-22,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,6.11,41255,307849,6,6.09,6.17
true,167680,61,2016-03-23,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.66,159332,676358,6,5.6,6.06
true,167680,61,2016-03-24,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.35,112510,455278,5,5.3,5.72
true,167680,61,2016-03-28,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.24,110477,678668,5,5.05,5.36
true,167680,61,2016-03-29,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.42,88434,468273,5,5.05,5.21
true,167680,61,2016-03-30,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.52,70458,421727,5,5.47,5.49
true,167680,61,2016-03-31,10,2218,259518341,78,46523145,"TRUECAR INC",1.6341690679028,,5.59,100220,1118788,5,5.49,5.53
true,167680,62,2016-03-31,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.59,100220,1118788,5,5.49,5.53
true,167680,62,2016-04-01,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.29,104863,622376,5,5.21,5.48
true,167680,62,2016-04-04,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.27,55393,426116,5,5.16,5.31
true,167680,62,2016-04-05,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.21,102277,490153,5,5.125,5.27
true,167680,62,2016-04-06,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.27,95302,470137,5,5.14,5.22
true,167680,62,2016-04-07,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.22,82926,294305,5,5.18,5.22
true,167680,62,2016-04-08,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.31,88162,363117,5,5.16,5.28
true,167680,62,2016-04-11,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.36,65804,450117,5,5.32,5.33
true,167680,62,2016-04-12,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.45,57841,403178,5,5.21,5.3
true,167680,62,2016-04-13,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.06,87509,599895,6,5.47,5.49
true,167680,62,2016-04-14,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.4,186933,777540,6,5.973,6.07
true,167680,62,2016-04-15,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.28,84618,398361,6,6.21,6.36
true,167680,62,2016-04-18,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.31,94949,507492,6,6.14,6.28
true,167680,62,2016-04-19,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.06,120602,467751,6,5.99,6.35
true,167680,62,2016-04-20,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.39,165585,752102,6,6.02,6.08
true,167680,62,2016-04-21,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.76,196006,836035,7,6.4,6.4
true,167680,62,2016-04-22,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.32,184752,772089,6,6.1,6.68
true,167680,62,2016-04-25,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.13,87968,426418,6,6.12,6.26
true,167680,62,2016-04-26,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.27,44644,301023,6,6.145,6.19
true,167680,62,2016-04-27,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.2,22843,213797,6,6.13,6.21
true,167680,62,2016-04-28,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.29,90773,479078,6,6.2,6.21
true,167680,62,2016-04-29,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.84,1387838,4456095,7,6.01,6.29
true,167680,62,2016-05-02,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.42,391602,1640458,6,6.25,6.78
true,167680,62,2016-05-03,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.14,157448,654928,6,6.03,6.37
true,167680,62,2016-05-04,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.42,206821,1038923,6,6.07,6.12
true,167680,62,2016-05-05,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.26,383607,1078342,6,6.09,6.5
true,167680,62,2016-05-06,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.99,351635,1231578,6,5.77,6.28
true,167680,62,2016-05-09,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,5.86,180084,828860,5,5.71,5.99
true,167680,62,2016-05-10,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.48,135775,1058510,6,5.89,5.92
true,167680,62,2016-05-11,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.24,132009,701546,6,6.22,6.47
true,167680,62,2016-05-12,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.2,111281,618658,6,6.09,6.27
true,167680,62,2016-05-13,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.32,90127,482784,6,6.13,6.18
true,167680,62,2016-05-16,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.47,129022,475854,6,6.3,6.38
true,167680,62,2016-05-17,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.71,151876,965290,6,6.46,6.46
true,167680,62,2016-05-18,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.72,107926,655843,6,6.603,6.67
true,167680,62,2016-05-19,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.69,86815,673515,6,6.56,6.65
true,167680,62,2016-05-20,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.21,98716,559091,7,6.68,6.68
true,167680,62,2016-05-23,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.97,145906,1099049,7,6.95,7.17
true,167680,62,2016-05-24,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.13,57661,612333,7,6.98,7.08
true,167680,62,2016-05-25,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.26,125033,541870,7,7.01,7.19
true,167680,62,2016-05-26,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.2,44345,222369,7,7.09,7.26
true,167680,62,2016-05-27,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.43,69509,462888,7,7.19,7.19
true,167680,62,2016-05-31,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.59,53585,451966,7,7.45,7.45
true,167680,62,2016-06-01,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.2,195547,1063684,7,7.11,7.57
true,167680,62,2016-06-02,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.26,46692,410104,7,7.16,7.18
true,167680,62,2016-06-03,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.105,76876,394943,7,6.87,7.26
true,167680,62,2016-06-06,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.39,91754,470603,7,7.1,7.1
true,167680,62,2016-06-07,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.36,56682,300883,7,7.3,7.44
true,167680,62,2016-06-08,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.25,102995,378028,7,7.23,7.38
true,167680,62,2016-06-09,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.02,64006,388936,7,6.95,7.19
true,167680,62,2016-06-10,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.62,69082,537140,6,6.6,6.93
true,167680,62,2016-06-13,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.59,71364,407839,6,6.55,6.55
true,167680,62,2016-06-14,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.7,87954,403660,6,6.51,6.59
true,167680,62,2016-06-15,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.97,122294,539832,7,6.64,6.71
true,167680,62,2016-06-16,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,6.97,163104,612222,6,6.58,6.91
true,167680,62,2016-06-17,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.11,125721,890450,7,6.905,6.99
true,167680,62,2016-06-20,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.35,104211,411003,7,7.1,7.17
true,167680,62,2016-06-21,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.42,71447,339048,7,7.27,7.36
true,167680,62,2016-06-22,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.385,55801,296246,7,7.326,7.38
true,167680,62,2016-06-23,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.87,125403,608425,7,7.425,7.48
true,167680,62,2016-06-24,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.83,119130,1164630,7,7.06,7.53
true,167680,62,2016-06-27,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.315,191222,903730,7,7.2,7.68
true,167680,62,2016-06-28,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.46,146075,667240,7,7.37,7.41
true,167680,62,2016-06-29,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.87,55176,331687,7,7.45,7.54
true,167680,62,2016-06-30,9,2113,389703614,73,49643875,"TRUECAR INC",0.66800853525229,,7.85,73012,432069,7,7.66,7.87
true,167680,63,2016-07-01,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,7.97,104285,775397,8,7.81,7.81
true,167680,63,2016-07-05,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,7.88,71819,401996,7,7.63,7.85
true,167680,63,2016-07-06,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,7.95,74063,416825,8,7.77,7.79
true,167680,63,2016-07-07,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.07,74754,477442,8,7.92,7.99
true,167680,63,2016-07-08,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.72,128298,982402,8,7.94,8
true,167680,63,2016-07-11,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.92,60967,313807,9,8.69,8.69
true,167680,63,2016-07-12,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.08,81744,536760,9,8.97,8.97
true,167680,63,2016-07-13,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.62,200408,730632,9,8.55,9.12
true,167680,63,2016-07-14,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.57,51761,355552,8,8.52,8.75
true,167680,63,2016-07-15,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.4,510492,999405,8,8.25,8.66
true,167680,63,2016-07-18,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.66,148943,603842,8,8.47,8.5
true,167680,63,2016-07-19,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.62,76375,262260,8,8.6,8.68
true,167680,63,2016-07-20,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.82,136369,408646,8,8.311,8.58
true,167680,63,2016-07-21,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.88,83395,367381,9,8.84,8.84
true,167680,63,2016-07-22,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,8.99,48181,207906,9,8.79,8.86
true,167680,63,2016-07-25,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.27,149378,715371,9,8.91,8.91
true,167680,63,2016-07-26,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.45,49275,247419,9,9.26,9.32
true,167680,63,2016-07-27,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.22,76108,701946,9,9.19,9.45
true,167680,63,2016-07-28,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.15,195951,466796,9,9.02,9.25
true,167680,63,2016-07-29,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.37,100050,484825,9,8.85,9.08
true,167680,63,2016-08-01,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.76,145891,843721,9,9.32,9.45
true,167680,63,2016-08-02,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.09,119256,622855,9,9.07,9.75
true,167680,63,2016-08-03,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.28,57522,314810,9,9.01,9.15
true,167680,63,2016-08-04,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.93,343680,1200045,10,9.3,9.3
true,167680,63,2016-08-05,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.23,303858,1916378,10,9.95,10
true,167680,63,2016-08-08,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.68,184305,1023627,10,10.28,10.41
true,167680,63,2016-08-09,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.85,297507,1411342,11,10.68,10.73
true,167680,63,2016-08-10,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.92,118913,931410,11,10.62,10.86
true,167680,63,2016-08-11,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.85,99805,667209,11,10.66,10.95
true,167680,63,2016-08-12,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.72,80380,589891,10,10.6,10.81
true,167680,63,2016-08-15,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.85,89036,588483,11,10.5,10.75
true,167680,63,2016-08-16,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.81,188360,900714,10,10.59,10.78
true,167680,63,2016-08-17,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.81,76100,483588,10,10.58,10.86
true,167680,63,2016-08-18,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.7,124065,676828,11,10.6,10.87
true,167680,63,2016-08-19,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.77,52038,488547,10,10.55,10.69
true,167680,63,2016-08-22,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.61,103885,608703,10,10.35,10.77
true,167680,63,2016-08-23,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.83,55365,560943,10,10.45,10.57
true,167680,63,2016-08-24,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,10.62,57210,480049,10,10.55,10.83
true,167680,63,2016-08-25,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.6,592333,2057882,10,9.55,10.4
true,167680,63,2016-08-26,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.27,339102,1540895,9,9.2,9.6
true,167680,63,2016-08-29,21,1906,510215169,82,54062982,"TRUECAR INC",0.016621346834136,,9.5,184498,953169,9,9.24,9.26
